,boiling_point,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,TPSA,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_C_O,fr_C_O_noCOO
sample_136,376.6,2.301574074074074,1.097222222222222,2.301574074074074,1.097222222222222,0.4725758338005772,98.189,84.07699999999998,98.109550448,42,-0.0416908582843521,-0.0651181814171023,0.0651181814171023,0.0416908582843521,1.2857142857142858,1.8571428571428568,2.142857142857143,2.1399633186493645,42.0,5.112884175122364,5.112884175122364,5.112884175122364,3.431851652578137,3.431851652578137,3.431851652578137,2.5587307446244743,2.5587307446244743,2.0520951405812147,2.0520951405812147,1.4186112615457076,1.4186112615457076,0.0,66.31310982742876,5.142857142857143,2.34375,1.1851851851851851,45.92307256067996,0.0,39.02784531432067,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,39.02784531432067,0.0,0.0,0.0,0.0,5.917906046161393,39.02784531432067,0.0,0.0,0.0,0.0,0.0,5.917906046161393,32.10410811463005,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,1.097222222222222,0.0,7.434537037037037,2.301574074074074,1.0,7,0,0,0,0,0,0,1,1,2.5866000000000007,32.24899999999998,0,0
sample_137,362.9,2.2962962962962963,0.8657407407407406,2.2962962962962963,0.8657407407407406,0.5001817914751358,100.20499999999998,84.07699999999998,100.125200512,44,-0.0422233865172805,-0.0651184683537289,0.0651184683537289,0.0422233865172805,1.1428571428571428,1.5714285714285714,1.5714285714285714,3.1442082073698243,37.30296890880646,5.861807319565799,5.861807319565799,5.861807319565799,3.1807392125526213,3.1807392125526213,3.1807392125526213,2.629549110512868,2.629549110512868,1.7820217383170776,1.7820217383170776,0.4714045207910317,0.4714045207910317,0.0,27.977093296928835,7.0,3.061224489795918,2.6666666666666665,46.92890371420919,0.0,34.11577042168851,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,34.11577042168851,0.0,0.0,0.0,0.0,11.835812092322788,34.11577042168851,0.0,0.0,0.0,0.0,0.0,11.835812092322788,6.4208216229260096,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,1.7685185185185182,0.0,1.3171296296296298,9.08101851851852,1.0,7,0,0,0,0,0,0,2,0,2.688500000000001,34.292999999999985,0,0
sample_138,371.6,2.245694444444444,1.3611111111111112,2.245694444444444,1.3611111111111112,0.4763098736533006,100.205,84.07699999999998,100.125200512,44,-0.0533260917522132,-0.0653823832280402,0.0653823832280402,0.0533260917522132,0.7142857142857143,1.1428571428571428,1.4285714285714286,2.447472887876344,19.219280948873624,5.535533905932738,5.535533905932738,5.535533905932738,3.414213562373095,3.414213562373095,3.414213562373095,2.060660171779821,2.060660171779821,1.2071067811865472,1.2071067811865472,0.6767766952966366,0.6767766952966366,0.0,35.509609925153406,7.0,6.0,6.0,46.92890371420919,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,7.008611111111112,4.491388888888888,1.0,7,0,0,0,0,0,0,4,0,2.976700000000002,34.432999999999986,0,0
sample_139,363.2,2.2734722222222223,0.9027314814814812,2.2734722222222223,0.9027314814814812,0.5112703489666591,100.20499999999998,84.07699999999998,100.125200512,44,-0.0471327485220455,-0.0653822123901072,0.0653822123901072,0.0471327485220455,1.2857142857142858,1.8571428571428568,2.0,2.678257743164726,29.01955000865387,5.698670612749268,5.698670612749268,5.698670612749268,3.270055610029662,3.270055610029662,3.270055610029662,2.536075375305438,2.536075375305438,1.1350278050148308,1.1350278050148308,0.6123724356957945,0.6123724356957945,0.0,29.01955000865388,7.0,4.166666666666667,6.0,46.92890371420919,0.0,40.0336764678499,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,0.0,5.917906046161393,19.26246486877803,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.9027314814814812,0.0,4.145185185185185,6.785416666666666,1.0,7,0,0,0,0,0,0,3,0,2.832600000000001,34.362999999999985,0,0
sample_140,365.0,2.3090277777777777,0.949074074074074,2.3090277777777777,0.949074074074074,0.5112703489666591,100.205,84.07699999999998,100.125200512,44,-0.0445524507431409,-0.0653724264314126,0.0653724264314126,0.0445524507431409,1.2857142857142858,1.8571428571428568,2.0,2.831819966070785,31.019550008653876,5.698670612749268,5.698670612749268,5.698670612749268,3.308060412490447,3.308060412490447,3.308060412490447,2.3020951405812147,2.3020951405812147,1.478397839480233,1.478397839480233,0.6969234250586758,0.6969234250586758,0.0,31.916635235956917,7.0,4.166666666666667,3.84,46.92890371420919,0.0,40.0336764678499,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,5.917906046161393,40.0336764678499,0.0,0.0,0.0,0.0,0.0,5.917906046161393,19.26246486877803,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.949074074074074,0.0,4.082685185185185,6.8015740740740736,1.0,7,0,0,0,0,0,0,3,0,2.832600000000001,34.362999999999985,0,0
sample_141,418.3,3.630925925925926,1.1736111111111112,3.630925925925926,1.1736111111111112,0.5126059376700752,104.15199999999996,96.08799999999998,104.062600256,40,-0.0262557893778424,-0.0984700500401651,0.0984700500401651,0.0262557893778424,1.125,1.75,2.125,2.991046914684621,162.65300142116237,5.819990956308912,4.671208396324302,4.671208396324302,3.931851652578137,2.607607027581636,2.607607027581636,1.614807747754891,1.614807747754891,1.0352747518073642,1.0352747518073642,0.589121682286802,0.589121682286802,-1.04,91.36757727918736,5.10367816091954,2.3141072195146584,0.9688488520408164,49.47168431610592,0.0,42.98679113274043,5.563451491696996,0.0,0.0,0.0,6.076020106833881,0.0,0.0,0.0,42.47422251760354,0.0,0.0,0.0,5.563451491696996,36.91077102590655,0.0,0.0,0.0,0.0,0.0,5.563451491696996,0.0,36.407855449141934,6.578935683598497,0.0,0.0,0.0,1.1736111111111112,0.0,10.028796296296296,1.8333333333333333,3.630925925925926,0.0,8,0,0,1,0,0,0,1,1,2.3296,36.53300000000001,0,0
sample_142,475.1,10.64537037037037,0.1209259259259263,10.64537037037037,0.1209259259259263,0.5170467542625542,120.15099999999995,112.08699999999996,120.057514876,46,0.1592984965742936,-0.2945122071568907,0.2945122071568907,0.1592984965742936,1.2222222222222223,1.7777777777777777,2.111111111111111,2.981454614041131,201.06743705866424,6.69023444431199,5.294999636411993,5.294999636411993,4.304530452640311,2.864807747754891,2.864807747754891,1.9222116216323364,1.9222116216323364,1.1803153331412106,1.1803153331412106,0.672860900963318,0.672860900963318,-1.11,129.22533870330605,6.016742712294044,2.4437525520871133,1.3892524797182944,54.32280944833394,0.0,30.33183534230805,6.923737199690624,5.563451491696996,0.0,4.794537184071822,5.783244946364939,0.0,6.923737199690624,0.0,35.89528683400505,5.783244946364939,0.0,0.0,17.28172587545944,30.33183534230805,17.07,4.794537184071822,5.783244946364939,0.0,5.563451491696996,0.0,6.923737199690624,30.33183534230805,0.0,0.0,10.64537037037037,0.0,0.7754629629629632,0.1209259259259263,9.226759259259255,0.0,1.5648148148148149,0.125,9,0,1,1,1,0,1,1,1,1.8892,36.44650000000001,1,1
sample_143,409.4,2.162037037037037,1.1397222222222223,2.162037037037037,1.1397222222222223,0.5147578217927745,106.16799999999996,96.08799999999998,106.07825032,42,-0.0307440828251019,-0.0622487416550616,0.0622487416550616,0.0307440828251019,1.125,1.75,2.125,2.8320858350070908,141.38429890473827,5.819990956308912,5.093858127134677,5.093858127134677,3.931851652578137,2.971343774302781,2.971343774302781,1.839151950246763,1.839151950246763,1.251072952541352,1.251072952541352,0.7137128315712066,0.7137128315712066,-0.78,91.36757727918736,5.358504155124653,2.50834780755501,1.0935372033822537,50.16128734829017,0.0,37.255572541998674,11.984273114623004,0.0,0.0,0.0,0.0,0.0,13.344558822616634,0.0,35.89528683400505,0.0,6.4208216229260096,0.0,12.48718869138762,30.33183534230805,0.0,0.0,0.0,0.0,6.4208216229260096,5.563451491696996,0.0,6.06636706846161,31.18920547353706,0.0,0.0,0.0,1.4097222222222223,0.0,10.455185185185186,1.1397222222222223,2.162037037037037,0.25,8,0,0,1,0,0,0,1,1,2.249000000000001,35.82,0,0
sample_144,412.3,2.1666666666666665,1.3379629629629632,2.1666666666666665,1.3379629629629632,0.475757685340321,106.168,96.08799999999998,106.07825032,42,-0.0397646050489469,-0.0617408714267734,0.0617408714267734,0.0397646050489469,1.0,1.5,1.75,3.077660437970554,159.89811391899892,5.983127663125442,5.309401076758503,5.309401076758503,3.787693700234704,2.821367205045919,2.821367205045919,2.1581548620732005,2.1581548620732005,1.1735753140545635,1.1735753140545635,0.807015524534935,0.807015524534935,-0.78,64.0524865010122,5.358504155124653,1.993744712287256,1.0935372033822537,50.16128734829017,0.0,35.392371257240434,13.847474399381248,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,35.392371257240434,0.0,0.0,13.847474399381248,11.126902983393991,24.26546827384644,0.0,0.0,0.0,0.0,0.0,11.126902983393991,0.0,0.0,38.112942673227685,0.0,0.0,0.0,2.6759259259259265,0.0,8.449074074074073,0.0,4.208333333333333,0.25,8,0,0,1,0,0,0,0,1,2.30344,35.916,0,0
sample_145,411.5,2.1203703703703702,1.3292592592592594,2.1203703703703702,1.3292592592592594,0.475757685340321,106.168,96.08799999999998,106.07825032,42,-0.0397741940817219,-0.0590625791802387,0.0590625791802387,0.0397741940817219,0.75,1.0,1.25,3.0324555320336755,138.89811391899892,5.983127663125442,5.309401076758504,5.309401076758504,3.787693700234704,2.821367205045919,2.821367205045919,2.154700538379252,2.154700538379252,1.2182335127930843,1.2182335127930843,0.63689453417432,0.63689453417432,-0.78,70.79892376087899,5.358504155124653,1.993744712287256,1.0935372033822537,50.16128734829017,0.0,35.392371257240434,13.847474399381248,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,35.392371257240434,0.0,0.0,13.847474399381248,11.126902983393991,24.26546827384644,0.0,0.0,0.0,0.0,0.0,11.126902983393991,0.0,0.0,38.112942673227685,0.0,0.0,0.0,2.6585185185185187,0.0,8.481481481481481,0.0,4.193333333333333,0.25,8,0,0,1,0,0,0,0,1,2.30344,35.916,0,0
sample_146,474.2,9.206296296296296,0.4143518518518521,9.206296296296296,0.4143518518518521,0.5577043959706656,122.167,112.08699999999996,122.07316494,48,0.1208838458123324,-0.5074073756140873,0.5074073756140873,0.1208838458123324,1.1111111111111112,1.5555555555555556,1.8888888888888888,3.2478347337367026,195.55766205433733,6.8533711511285205,5.679264403068835,5.679264403068835,4.21521405516327,2.967623733606272,2.967623733606272,2.2404156245976266,2.2404156245976266,1.4394938996508415,1.4394938996508415,0.8056608235746814,0.8056608235746814,-0.98,109.737515096202,6.144688279301746,2.094917408045428,1.043572384208626,54.95552110048619,5.106527394840706,18.19910120538483,24.97437738277524,0.0,0.0,5.106527394840706,0.0,0.0,13.847474399381248,0.0,29.32600418877882,5.106527394840706,0.0,13.847474399381248,11.126902983393991,18.19910120538483,20.23,5.106527394840706,0.0,5.749511833283905,11.126902983393991,0.0,0.0,32.04657560476608,0.0,0.0,0.0,9.206296296296296,1.87962962962963,0.4143518518518521,5.717314814814815,0.0,3.782407407407408,0.25,9,1,1,1,1,1,1,0,1,2.00904,37.5808,0,0
sample_147,466.7,2.083333333333333,1.2476851851851851,2.083333333333333,1.2476851851851851,0.5468274487440188,121.18299999999996,110.09499999999996,121.089149352,48,0.0360487258155562,-0.3776614787127546,0.3776614787127546,0.0360487258155562,1.0,1.5555555555555556,1.8888888888888888,2.848234050597751,167.1823264341432,6.69023444431199,5.833964941448088,5.833964941448088,4.304530452640311,3.0287175912728546,3.0287175912728546,2.229976349936704,2.229976349936704,1.2725913796762816,1.2725913796762816,0.7261365012700954,0.7261365012700954,-0.98,129.22533870330605,6.144688279301746,2.533930223385564,1.4567376919048354,55.92112101849355,4.899909730850478,18.19910120538483,12.13273413692322,19.782730240037942,0.0,0.0,5.687386274683562,0.0,0.0,18.99525369620486,30.33183534230805,14.09534396535438,0.0,0.0,0.0,30.33183534230805,3.24,0.0,0.0,0.0,0.0,5.687386274683562,0.0,32.29444517073921,17.032643867773697,0.0,2.083333333333333,0.0,1.2476851851851851,0.0,10.261574074074074,0.0,0.0,0.25,9,0,1,1,1,0,1,1,1,1.7526,40.76900000000002,0,0
sample_148,402.9,2.3787962962962963,1.003472222222222,2.3787962962962963,1.003472222222222,0.4517552971114903,112.216,96.08799999999998,112.125200512,48,-0.0416982044090658,-0.0622548630198035,0.0622548630198035,0.0416982044090658,0.875,1.25,1.5,2.2794002709583667,56.43856189774725,5.983127663125442,5.983127663125442,5.983127663125442,3.804530452640311,3.804530452640311,3.804530452640311,3.2390248187615978,3.2390248187615978,2.5403364137778546,2.5403364137778546,1.501661279183041,1.501661279183041,0.0,72.49526582754562,6.125,2.52,1.2396694214876034,52.28801467507656,0.0,39.53076089108528,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108528,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108528,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,2.006944444444444,0.0,5.90212962962963,4.757592592592593,1.0,8,0,0,0,0,0,0,0,1,2.832600000000001,36.79599999999999,0,0
sample_149,396.6,2.3787962962962963,1.003472222222222,2.3787962962962963,1.003472222222222,0.4517552971114903,112.216,96.08799999999998,112.125200512,48,-0.0416982044090658,-0.0622548630198035,0.0622548630198035,0.0416982044090658,0.875,1.25,1.5,2.2794002709583667,56.43856189774725,5.983127663125442,5.983127663125442,5.983127663125442,3.804530452640311,3.804530452640311,3.804530452640311,3.2390248187615978,3.2390248187615978,2.5403364137778546,2.5403364137778546,1.501661279183041,1.501661279183041,0.0,72.49526582754562,6.125,2.52,1.2396694214876034,52.28801467507656,0.0,39.53076089108528,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108528,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108528,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,2.006944444444444,0.0,5.90212962962963,4.757592592592593,1.0,8,0,0,0,0,0,0,0,1,2.832600000000001,36.79599999999999,0,0
sample_150,393.2,2.370694444444444,1.0127314814814814,2.370694444444444,1.0127314814814814,0.4517552971114903,112.216,96.08799999999998,112.125200512,48,-0.0440265697363395,-0.0624997134002064,0.0624997134002064,0.0440265697363395,1.0,1.5,1.75,2.2306376583301173,58.43856189774725,5.983127663125442,5.983127663125442,5.983127663125442,3.787693700234704,3.787693700234704,3.787693700234704,3.3769493512234936,3.3769493512234936,2.198584704241717,2.198584704241717,1.7373635395785565,1.7373635395785565,0.0,64.0524865010122,6.125,2.52,1.5,52.288014675076575,0.0,33.10993926815928,18.2566337152488,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108529,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108529,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,2.025462962962963,0.0,5.899814814814815,4.741388888888888,1.0,8,0,0,0,0,0,0,0,1,2.832600000000001,36.79599999999999,0,0
sample_151,397.6,2.370694444444444,1.0127314814814814,2.370694444444444,1.0127314814814814,0.4517552971114903,112.216,96.08799999999998,112.125200512,48,-0.0440265697363395,-0.0624997134002064,0.0624997134002064,0.0440265697363395,1.0,1.5,1.75,2.2306376583301173,58.43856189774725,5.983127663125442,5.983127663125442,5.983127663125442,3.787693700234704,3.787693700234704,3.787693700234704,3.3769493512234936,3.3769493512234936,2.198584704241717,2.198584704241717,1.7373635395785565,1.7373635395785565,0.0,64.0524865010122,6.125,2.52,1.5,52.288014675076575,0.0,33.10993926815928,18.2566337152488,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108529,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108529,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,2.025462962962963,0.0,5.899814814814815,4.741388888888888,1.0,8,0,0,0,0,0,0,0,1,2.832600000000001,36.79599999999999,0,0
sample_152,397.5,2.3669444444444445,1.0196296296296294,2.3669444444444445,1.0196296296296294,0.4517552971114903,112.216,96.08799999999998,112.125200512,48,-0.0442601605410084,-0.0625093764618009,0.0625093764618009,0.0442601605410084,0.75,1.0,1.25,2.1923771580194718,48.438561897747256,5.983127663125442,5.983127663125442,5.983127663125442,3.787693700234704,3.787693700234704,3.787693700234704,3.3650439694243293,3.3650439694243293,2.3045304526403108,2.3045304526403108,1.426746322052511,1.426746322052511,0.0,70.79892376087899,6.125,2.52,1.5,52.288014675076575,0.0,39.53076089108529,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108529,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108529,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,2.039259259259259,0.0,5.893518518518519,4.733888888888889,1.0,8,0,0,0,0,0,0,0,1,2.832600000000001,36.79599999999999,0,0
sample_153,392.5,2.3669444444444445,1.0196296296296294,2.3669444444444445,1.0196296296296294,0.4517552971114903,112.216,96.08799999999998,112.125200512,48,-0.0442601605410084,-0.0625093764618009,0.0625093764618009,0.0442601605410084,0.75,1.0,1.25,2.1923771580194718,48.438561897747256,5.983127663125442,5.983127663125442,5.983127663125442,3.787693700234704,3.787693700234704,3.787693700234704,3.3650439694243293,3.3650439694243293,2.3045304526403108,2.3045304526403108,1.426746322052511,1.426746322052511,0.0,70.79892376087899,6.125,2.52,1.5,52.288014675076575,0.0,39.53076089108529,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108529,0.0,0.0,0.0,0.0,11.835812092322788,39.53076089108529,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,2.039259259259259,0.0,5.893518518518519,4.733888888888889,1.0,8,0,0,0,0,0,0,0,1,2.832600000000001,36.79599999999999,0,0
sample_154,405.0,2.315462962962963,1.0868055555555554,2.315462962962963,1.0868055555555554,0.4889029976557186,112.216,96.08799999999998,112.125200512,48,-0.0416908610546722,-0.0651181814171218,0.0651181814171218,0.0416908610546722,1.125,1.75,2.125,2.125016255414672,51.058650025961626,5.819990956308912,5.819990956308912,5.819990956308912,3.931851652578137,3.931851652578137,3.931851652578137,2.912284135217748,2.912284135217748,2.3020951405812147,2.3020951405812147,1.5953879568423444,1.5953879568423444,0.0,91.36757727918736,6.125,3.111111111111111,1.5,52.288014675076575,0.0,45.448666937246685,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,45.448666937246685,0.0,0.0,0.0,0.0,5.917906046161393,45.448666937246685,0.0,0.0,0.0,0.0,0.0,5.917906046161393,38.524929737556064,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,1.0868055555555554,0.0,8.931064814814814,2.315462962962963,1.0,8,0,0,0,0,0,0,1,1,2.976700000000002,36.86599999999999,0,0
sample_155,404.1,2.29,1.111111111111111,2.29,1.111111111111111,0.5148636044218413,112.216,96.08799999999998,112.125200512,48,-0.0414386353406322,-0.0653722517337365,0.0653722517337365,0.0414386353406322,1.25,1.875,2.375,2.0584046167758574,51.058650025961626,5.819990956308912,5.819990956308912,5.819990956308912,3.931851652578137,3.931851652578137,3.931851652578137,2.939157588755424,2.939157588755424,2.1716682964502647,2.1716682964502647,1.7072863961405202,1.7072863961405202,0.0,107.1071906974106,6.125,3.111111111111111,1.5,52.28801467507659,0.0,45.448666937246685,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,45.448666937246685,0.0,0.0,0.0,0.0,5.917906046161393,45.448666937246685,0.0,0.0,0.0,0.0,0.0,5.917906046161393,38.524929737556064,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,1.111111111111111,0.0,8.932222222222222,2.29,1.0,8,0,0,0,0,0,0,2,1,2.976700000000002,36.86599999999999,0,0
sample_156,374.6,3.8404861111111113,0.4224537037037037,3.8404861111111113,0.4224537037037037,0.4573184409568142,112.21599999999998,96.08799999999998,112.125200512,48,-0.0276755104737899,-0.1001206609624155,0.1001206609624155,0.0276755104737899,1.375,1.75,1.75,3.5512529243669317,82.70165766734145,6.784457050376173,6.414213562373095,6.414213562373095,3.4165022194363885,3.060660171779821,3.060660171779821,3.694543648263005,3.694543648263005,0.8321067811865475,0.8321067811865475,0.9053300858899104,0.9053300858899104,-0.26,23.005390496014627,7.739999999999999,2.340807862747661,5.740000000000001,52.60424279642154,0.0,26.344316129141134,18.75954929201341,0.0,0.0,0.0,0.0,5.41499046939678,34.11577042168851,0.0,12.152040213667764,0.0,0.0,5.41499046939678,34.11577042168851,12.152040213667764,0.0,0.0,0.0,5.41499046939678,6.4208216229260096,5.573104530069267,0.0,0.0,34.273884482361,0.0,0.0,0.0,1.697916666666667,0.0,0.0,1.1319444444444444,12.586805555555554,0.75,8,0,0,0,0,0,0,1,0,2.9987000000000013,38.886,0,0
sample_157,378.1,2.270833333333333,0.3599537037037037,2.270833333333333,0.3599537037037037,0.4224746241670474,112.216,96.08799999999998,112.125200512,48,-0.0200702332741248,-0.0804875135986715,0.0804875135986715,0.0200702332741248,1.125,1.5,1.5,3.8860071219625416,87.09616281328599,6.784457050376173,6.577350269189626,6.577350269189626,3.4165022194363885,3.0773502691896257,3.0773502691896257,3.587713240271471,3.587713240271471,0.7216878364870323,0.7216878364870323,0.8660254037844387,0.8660254037844387,-0.26,23.005390496014627,7.739999999999999,2.340807862747661,5.740000000000001,52.60424279642154,0.0,32.42033623597502,19.26246486877803,0.0,0.0,0.0,0.0,5.41499046939678,34.61868599845312,0.0,11.64912463690315,0.0,0.0,5.41499046939678,34.61868599845312,11.64912463690315,0.0,0.0,0.0,5.41499046939678,0.0,5.573104530069267,0.0,0.0,40.694706105287,0.0,0.0,0.0,1.760416666666667,0.0,0.0,2.270833333333333,10.885416666666668,0.75,8,0,0,0,0,0,0,0,0,2.9987000000000013,38.886,0,0
sample_158,420.6,10.825046296296296,-0.103055555555555,10.825046296296296,0.0011574074074076,0.5648358693923418,144.21399999999997,128.08599999999998,144.115029752,60,0.3078709757987153,-0.4652133415325127,0.4652133415325127,0.3078709757987153,1.3,1.8,2.1,3.4037533061532064,105.82521876648651,8.146264369941973,7.178303900493526,7.178303900493526,4.536581260209188,3.703247926875855,3.703247926875855,3.178587216189526,3.178587216189526,1.030330085889911,1.030330085889911,0.4154665466377908,0.4154665466377908,-0.53,111.0417522239666,9.47,4.311528394676563,4.3587538349811625,62.568913158156434,4.736862953800049,27.694948798762496,5.917906046161393,0.0,12.52478801067431,9.53140013787187,5.969305287951849,11.835812092322788,27.694948798762496,6.606881964512918,0.0,12.576187252464766,9.53140013787187,11.835812092322788,27.694948798762496,0.0,26.3,4.794537184071822,11.887211334113244,12.52478801067431,0.0,0.0,0.0,27.694948798762496,0.0,4.736862953800049,10.825046296296296,0.0,0.0,0.3288425925925927,0.0,0.0,8.25351851851852,0.875,10,0,2,0,2,0,2,3,0,1.8416,40.635000000000005,1,1
sample_159,388.8,2.3275462962962963,0.8703240740740739,2.3275462962962963,0.8703240740740739,0.5286347163806406,114.232,96.08799999999998,114.140850576,50,-0.0419711579701004,-0.0653722532501544,0.0653722532501544,0.0419711579701004,1.125,1.625,1.75,3.170819357347939,46.0,6.568914100752346,6.568914100752346,6.568914100752346,3.680739212552621,3.680739212552621,3.680739212552621,3.0099759546438176,3.0099759546438176,1.8820881233139912,1.8820881233139912,0.7886751345948129,0.7886751345948129,0.0,45.11498676384928,8.0,3.9375,3.061224489795918,53.29384582860579,0.0,40.53659204461451,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,40.53659204461451,0.0,0.0,0.0,0.0,11.835812092322788,40.53659204461451,0.0,0.0,0.0,0.0,0.0,11.835812092322788,12.84164324585202,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,1.7869907407407404,0.0,2.7192592592592595,9.160416666666666,1.0,8,0,0,0,0,0,0,3,0,3.0786000000000016,38.91,0,0
sample_160,388.8,2.303240740740741,0.8796296296296295,2.303240740740741,0.8796296296296295,0.5286347163806406,114.232,96.08799999999998,114.140850576,50,-0.0396350527932401,-0.0651085125981703,0.0651085125981703,0.0396350527932401,1.0,1.375,1.375,3.3548772347438,42.0,6.568914100752346,6.568914100752346,6.568914100752346,3.718744015013406,3.718744015013406,3.718744015013406,2.820593172169863,2.820593172169863,1.991563831562721,1.991563831562721,1.2314841761768764,1.2314841761768764,0.0,47.19725257297226,8.0,3.9375,2.34375,53.29384582860579,0.0,40.53659204461451,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,40.53659204461451,0.0,0.0,0.0,0.0,11.835812092322788,40.53659204461451,0.0,0.0,0.0,0.0,0.0,11.835812092322788,12.84164324585202,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,1.833333333333333,0.0,2.6828703703703702,9.150462962962964,1.0,8,0,0,0,0,0,0,3,0,3.0786000000000016,38.91,0,0
sample_161,398.1,2.2558985260770976,1.364795918367347,2.2558985260770976,1.364795918367347,0.4806106052751371,114.232,96.08799999999998,114.140850576,50,-0.0533162045438967,-0.0653823832228023,0.0653823832228023,0.0533162045438967,0.625,1.0,1.25,2.53006045688352,25.019550008653876,6.242640687119286,6.242640687119286,6.242640687119286,3.914213562373095,3.914213562373095,3.914213562373095,2.4142135623730945,2.4142135623730945,1.4571067811865472,1.4571067811865472,0.8535533905932734,0.8535533905932734,0.0,61.4996122651069,8.0,7.0,6.0,53.29384582860581,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,8.488202947845807,4.511797052154195,1.0,8,0,0,0,0,0,0,5,0,3.3668000000000022,39.05,0,0
